word,sentence1,sentence2,Class,string,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,mean_relatedness,median_relatedness,diff,count,sd_relatedness,se_relatedness,v1,v2,dominance_sentence2,sd_dominance_sentence2
message,There was an urgent message.,There was a clear message.,N,message,TRUE,Polysemy,urgent,clear,M2_a_M2_b,3.705882353,4,0.294117647,17,0.5878675320000001,0.142578819,M2_a,M2_b,,
mold,It was a fungal mold.,It was a rubber mold.,N,mold,FALSE,Homonymy,fungal,rubber,M1_a_M2_a,0.133333333,0,0.133333333,15,0.351865775,0.090851353,M1_a,M2_a,-0.47826087,1.47307857
mold,It was a fungal mold.,It was a clay mold.,N,mold,FALSE,Homonymy,fungal,clay,M1_a_M2_b,0.916666667,0.5,0.416666667,12,1.240112409,0.357989617,M1_a,M2_b,-0.133333333,1.4573295865416005
mold,It was a harmful mold.,It was a rubber mold.,N,mold,FALSE,Homonymy,harmful,rubber,M1_b_M2_a,0.111111111,0,0.111111111,9,0.333333333,0.111111111,M1_b,M2_a,-0.55,1.35627198
mold,It was a harmful mold.,It was a clay mold.,N,mold,FALSE,Homonymy,harmful,clay,M1_b_M2_b,0.357142857,0,0.357142857,14,0.4972451579999999,0.132894358,M1_b,M2_b,0,1.4142135623731005
mold,It was a fungal mold.,It was a harmful mold.,N,mold,TRUE,Homonymy,fungal,harmful,M1_a_M1_b,3.0625,3.5,0.4375,16,1.236594787,0.309148697,M1_a,M1_b,,
mold,It was a rubber mold.,It was a clay mold.,N,mold,TRUE,Homonymy,rubber,clay,M2_a_M2_b,3.727272727,4,0.272727273,11,0.646669791,0.194978278,M2_a,M2_b,,
mole,She saw the cancerous mole.,She saw the cute mole.,N,mole,FALSE,Homonymy,cancerous,cute,M1_a_M2_a,0.153846154,0,0.153846154,13,0.554700196,0.153846154,M1_a,M2_a,-0.733333333,1.486446706
mole,She saw the cancerous mole.,She saw the fast mole.,N,mole,FALSE,Homonymy,cancerous,fast,M1_a_M2_b,0.166666667,0,0.166666667,12,0.389249472,0.112366644,M1_a,M2_b,-0.235294118,1.3932610920384698
mole,She saw the raised mole.,She saw the cute mole.,N,mole,FALSE,Homonymy,raised,cute,M1_b_M2_a,0.625,0,0.625,8,1.407885953,0.497762852,M1_b,M2_a,-0.263157895,1.521771821
mole,She saw the raised mole.,She saw the fast mole.,N,mole,FALSE,Homonymy,raised,fast,M1_b_M2_b,1.15,1,0.15,20,1.386969434,0.3101357939999999,M1_b,M2_b,-0.185185185,1.210118781
mole,She saw the cancerous mole.,She saw the raised mole.,N,mole,TRUE,Homonymy,cancerous,raised,M1_a_M1_b,2.375,3.5,1.125,8,1.995530721,0.705526652,M1_a,M1_b,,
mole,She saw the cute mole.,She saw the fast mole.,N,mole,TRUE,Homonymy,cute,fast,M2_a_M2_b,2.375,2,0.375,16,1.586400538,0.396600134,M2_a,M2_b,,
movement,He liked the rhythmic movement.,He liked the feminist movement.,N,movement,FALSE,Polysemy,rhythmic,feminist,M1_a_M2_a,0.846153846,1,0.153846154,13,0.898717034,0.249259258,M1_a,M2_a,-0.6875,1.400892573
movement,He liked the rhythmic movement.,He liked the civil-rights movement.,N,movement,FALSE,Polysemy,rhythmic,civil-rights,M1_a_M2_b,0.538461538,0,0.538461538,13,0.967417922,0.268313456,M1_a,M2_b,-0.19047619,1.631534481
movement,He liked the graceful movement.,He liked the feminist movement.,N,movement,FALSE,Polysemy,graceful,feminist,M1_b_M2_a,1.428571429,1.5,0.071428571,14,1.157868447,0.309453359,M1_b,M2_a,0.5,1.444630237
movement,He liked the graceful movement.,He liked the civil-rights movement.,N,movement,FALSE,Polysemy,graceful,civil-rights,M1_b_M2_b,0.833333333,1,0.166666667,12,0.937436867,0.270614714,M1_b,M2_b,0.058823529,1.477776549
movement,He liked the rhythmic movement.,He liked the graceful movement.,N,movement,TRUE,Polysemy,rhythmic,graceful,M1_a_M1_b,3.384615385,4,0.615384615,13,0.8697184929999999,0.241216509,M1_a,M1_b,,
movement,He liked the feminist movement.,He liked the civil-rights movement.,N,movement,TRUE,Polysemy,feminist,civil-rights,M2_a_M2_b,4,4,0,12,0,0,M2_a,M2_b,,
newspaper,It was a national newspaper.,It was a faded newspaper.,N,newspaper,FALSE,Polysemy,national,faded,M1_a_M2_a,3.9,4,0.1,10,0.316227766,0.1,M1_a,M2_a,-0.388888889,1.3345582608616202
newspaper,It was a national newspaper.,It was a shredded newspaper.,N,newspaper,FALSE,Polysemy,national,shredded,M1_a_M2_b,3.647058824,4,0.352941176,17,0.785905248,0.190610021,M1_a,M2_b,-0.083333333,1.442120018
newspaper,It was a daily newspaper.,It was a faded newspaper.,N,newspaper,FALSE,Polysemy,daily,faded,M1_b_M2_a,4,4,0,10,0,0,M1_b,M2_a,-1.19047619,1.167006753
newspaper,It was a daily newspaper.,It was a shredded newspaper.,N,newspaper,FALSE,Polysemy,daily,shredded,M1_b_M2_b,3.777777778,4,0.222222222,18,0.732084498,0.172553971,M1_b,M2_b,-0.733333333,1.334523279
newspaper,It was a national newspaper.,It was a daily newspaper.,N,newspaper,TRUE,Polysemy,national,daily,M1_a_M1_b,4,4,0,10,0,0,M1_a,M1_b,,
newspaper,It was a faded newspaper.,It was a shredded newspaper.,N,newspaper,TRUE,Polysemy,faded,shredded,M2_a_M2_b,3.833333333,4,0.166666667,12,0.577350269,0.166666667,M2_a,M2_b,,
orange,It was a juicy orange.,It was a bright orange.,N,orange,FALSE,Polysemy,juicy,bright,M1_a_M2_a,2,2,0,19,1.763834207,0.404651319,M1_a,M2_a,0.052631579,1.432700799
orange,It was a juicy orange.,It was a reddish orange.,N,orange,FALSE,Polysemy,juicy,reddish,M1_a_M2_b,1,0,1,9,1.4142135619999998,0.471404521,M1_a,M2_b,0.111111111,1.450715397
orange,It was a ripe orange.,It was a bright orange.,N,orange,FALSE,Polysemy,ripe,bright,M1_b_M2_a,2.5,3,0.5,8,1.603567451,0.56694671,M1_b,M2_a,-0.611111111,1.3779306261410702
orange,It was a ripe orange.,It was a reddish orange.,N,orange,FALSE,Polysemy,ripe,reddish,M1_b_M2_b,1.916666667,1.5,0.416666667,12,1.6213537180000002,0.4680445029999999,M1_b,M2_b,-0.260869565,1.388831795
orange,It was a juicy orange.,It was a ripe orange.,N,orange,TRUE,Polysemy,juicy,ripe,M1_a_M1_b,3.65,4,0.35,20,0.988086934,0.220942955,M1_a,M1_b,,
orange,It was a bright orange.,It was a reddish orange.,N,orange,TRUE,Polysemy,bright,reddish,M2_a_M2_b,4,4,0,9,0,0,M2_a,M2_b,,
page,He saw the young page.,He saw the blank page.,N,page,FALSE,Homonymy,young,blank,M1_a_M2_a,0.166666667,0,0.166666667,12,0.389249472,0.112366644,M1_a,M2_a,1.705882353,0.7717436331412901
page,He saw the young page.,He saw the ripped page.,N,page,FALSE,Homonymy,young,ripped,M1_a_M2_b,0.333333333,0,0.333333333,9,0.5,0.166666667,M1_a,M2_b,1.3,1.218281793
page,He saw the loyal page.,He saw the blank page.,N,page,FALSE,Homonymy,loyal,blank,M1_b_M2_a,0.3888888889999999,0,0.3888888889999999,18,0.607684989,0.143232725,M1_b,M2_a,1.3636363636363602,1.176979773
page,He saw the loyal page.,He saw the ripped page.,N,page,FALSE,Homonymy,loyal,ripped,M1_b_M2_b,0.545454545,0,0.545454545,11,0.6875516509999999,0.207304623,M1_b,M2_b,1.526315789,0.964274111
page,He saw the young page.,He saw the loyal page.,N,page,TRUE,Homonymy,young,loyal,M1_a_M1_b,3.071428571,4,0.928571429,14,1.439245834,0.3846546289999999,M1_a,M1_b,,
page,He saw the blank page.,He saw the ripped page.,N,page,TRUE,Homonymy,blank,ripped,M2_a_M2_b,3.384615385,4,0.615384615,13,1.502135232,0.416617354,M2_a,M2_b,,
palm,It was a calloused palm.,It was a tropical palm.,N,palm,FALSE,Homonymy,calloused,tropical,M1_a_M2_a,0.235294118,0,0.235294118,17,0.664211164,0.16109487,M1_a,M2_a,-0.086956522,1.3112465782349298
palm,It was a calloused palm.,It was a tree palm.,N,palm,FALSE,Homonymy,calloused,tree,M1_a_M2_b,0.2,0,0.2,15,0.560611911,0.144749373,M1_a,M2_b,-0.782608696,1.2776584313476298
palm,It was a wrinkled palm.,It was a tropical palm.,N,palm,FALSE,Homonymy,wrinkled,tropical,M1_b_M2_a,0.285714286,0,0.285714286,14,1.069044968,0.285714286,M1_b,M2_a,0.25,1.864744682
palm,It was a wrinkled palm.,It was a tree palm.,N,palm,FALSE,Homonymy,wrinkled,tree,M1_b_M2_b,0.25,0,0.25,12,0.452267017,0.130558242,M1_b,M2_b,-0.25,1.5517392618742702
palm,It was a calloused palm.,It was a wrinkled palm.,N,palm,TRUE,Homonymy,calloused,wrinkled,M1_a_M1_b,3,4,1,7,1.4142135619999998,0.534522484,M1_a,M1_b,,
palm,It was a tropical palm.,It was a tree palm.,N,palm,TRUE,Homonymy,tropical,tree,M2_a_M2_b,3.916666667,4,0.083333333,12,0.288675135,0.083333333,M2_a,M2_b,,
panel,It was a control panel.,It was an advisory panel.,N,panel,FALSE,Polysemy,control,advisory,M1_a_M2_a,0.8,1,0.2,10,0.788810638,0.249443826,M1_a,M2_a,-1.055555556,1.055641551
panel,It was a control panel.,It was a consumer panel.,N,panel,FALSE,Polysemy,control,consumer,M1_a_M2_b,1.222222222,1,0.222222222,18,1.165966176,0.274820863,M1_a,M2_b,-1.15,1.182103388
panel,It was an instrument panel.,It was an advisory panel.,N,panel,FALSE,Polysemy,instrument,advisory,M1_b_M2_a,1.5,1.5,0,4,1.290994449,0.645497224,M1_b,M2_a,0.294117647,1.311711948
panel,It was an instrument panel.,It was a consumer panel.,N,panel,FALSE,Polysemy,instrument,consumer,M1_b_M2_b,1.076923077,1,0.076923077,13,1.255755978,0.3482840439999999,M1_b,M2_b,-0.130434783,1.3586205512841103
panel,It was a control panel.,It was an instrument panel.,N,panel,TRUE,Polysemy,control,instrument,M1_a_M1_b,1.8,2,0.2,20,1.576137851,0.352435138,M1_a,M1_b,,
panel,It was an advisory panel.,It was a consumer panel.,N,panel,TRUE,Polysemy,advisory,consumer,M2_a_M2_b,3,3,0,12,0.953462589,0.275240941,M2_a,M2_b,,
passage,It was a secret passage.,It was a literary passage.,N,passage,FALSE,Polysemy,secret,literary,M1_a_M2_a,0.1,0,0.1,10,0.316227766,0.1,M1_a,M2_a,-0.32,1.6
passage,It was a secret passage.,It was a biblical passage.,N,passage,FALSE,Polysemy,secret,biblical,M1_a_M2_b,0.428571429,0,0.428571429,14,0.5135525910000001,0.137252703,M1_a,M2_b,-1.25,1.183215957
passage,It was a narrow passage.,It was a literary passage.,N,passage,FALSE,Polysemy,narrow,literary,M1_b_M2_a,0.8888888890000001,1,0.111111111,9,1.054092553,0.3513641839999999,M1_b,M2_a,0.363636364,1.3618169680781105
passage,It was a narrow passage.,It was a biblical passage.,N,passage,FALSE,Polysemy,narrow,biblical,M1_b_M2_b,0.230769231,0,0.230769231,13,0.59914469,0.166172838,M1_b,M2_b,-0.346153846,1.5733355063001102
passage,It was a secret passage.,It was a narrow passage.,N,passage,TRUE,Polysemy,secret,narrow,M1_a_M1_b,3.692307692,4,0.307692308,13,0.630425172,0.174848483,M1_a,M1_b,,
passage,It was a literary passage.,It was a biblical passage.,N,passage,TRUE,Polysemy,literary,biblical,M2_a_M2_b,3.611111111,4,0.3888888889999999,18,0.978527639,0.230641176,M2_a,M2_b,,
pen,She penned her animals.,She penned her memoirs.,V,penned,FALSE,Homonymy,animals,memoirs,M1_a_M2_a,0.4,0,0.4,10,0.516397779,0.163299316,M1_a,M2_a,0.421052632,1.426565007
pen,She penned her animals.,She penned her thoughts.,V,penned,FALSE,Homonymy,animals,thoughts,M1_a_M2_b,0.545454545,0,0.545454545,11,1.0357254809999998,0.312282982,M1_a,M2_b,0.333333333,1.238278375
pen,She penned her livestock.,She penned her memoirs.,V,penned,FALSE,Homonymy,livestock,memoirs,M1_b_M2_a,0.647058824,0,0.647058824,17,0.996316746,0.241642305,M1_b,M2_a,0,1.4411533842457802
pen,She penned her livestock.,She penned her thoughts.,V,penned,FALSE,Homonymy,livestock,thoughts,M1_b_M2_b,0.5,0,0.5,12,0.797724035,0.230283093,M1_b,M2_b,0.9090909090909092,1.044465936
pen,She penned her animals.,She penned her livestock.,V,penned,TRUE,Homonymy,animals,livestock,M1_a_M1_b,3.529411765,4,0.470588235,17,1.067570083,0.2589237769999999,M1_a,M1_b,,
pen,She penned her memoirs.,She penned her thoughts.,V,penned,TRUE,Homonymy,memoirs,thoughts,M2_a_M2_b,3.3,4,0.7,10,1.159501809,0.366666667,M2_a,M2_b,,
perch,It was a tasty perch.,It was a lofty perch.,N,perch,FALSE,Homonymy,tasty,lofty,M1_a_M2_a,0.666666667,1,0.333333333,9,0.7071067809999999,0.23570226,M1_a,M2_a,0.6842105263157889,1.249561327
perch,It was a tasty perch.,It was a secure perch.,N,perch,FALSE,Homonymy,tasty,secure,M1_a_M2_b,0.6,0,0.6,5,0.8944271909999999,0.4,M1_a,M2_b,0.4,1.353358396
perch,It was a freshwater perch.,It was a lofty perch.,N,perch,FALSE,Homonymy,freshwater,lofty,M1_b_M2_a,1.3125,1,0.3125,16,1.447699324,0.361924831,M1_b,M2_a,0.4,1.4653901941300902
perch,It was a freshwater perch.,It was a secure perch.,N,perch,FALSE,Homonymy,freshwater,secure,M1_b_M2_b,1.666666667,2,0.333333333,15,1.290994449,0.333333333,M1_b,M2_b,0.368421053,1.605910137
perch,It was a tasty perch.,It was a freshwater perch.,N,perch,TRUE,Homonymy,tasty,freshwater,M1_a_M1_b,2.25,2.5,0.25,12,1.602554779,0.462617716,M1_a,M1_b,,
perch,It was a lofty perch.,It was a secure perch.,N,perch,TRUE,Homonymy,lofty,secure,M2_a_M2_b,2.5,3,0.5,20,1.504379571,0.336389499,M2_a,M2_b,,
pick,He picked his coffee.,He picked his scab.,V,picked,FALSE,Polysemy,coffee,scab,M1_a_M2_a,0.7333333329999999,1,0.2666666669999999,15,0.798808637,0.206251503,M1_a,M2_a,-0.352941176,1.3666188418222298
pick,He picked his coffee.,He picked his nose.,V,picked,FALSE,Polysemy,coffee,nose,M1_a_M2_b,0.538461538,0,0.538461538,13,0.877058019,0.243252128,M1_a,M2_b,0.133333333,1.4573295865416005
pick,He picked his dinner.,He picked his scab.,V,picked,FALSE,Polysemy,dinner,scab,M1_b_M2_a,0.894736842,1,0.105263158,19,0.87526103,0.200798652,M1_b,M2_a,-0.454545455,1.503243247
pick,He picked his dinner.,He picked his nose.,V,picked,FALSE,Polysemy,dinner,nose,M1_b_M2_b,0.583333333,0,0.583333333,12,1.164500153,0.3361622379999999,M1_b,M2_b,0.2916666666666669,1.458980188
pick,He picked his coffee.,He picked his dinner.,V,picked,TRUE,Polysemy,coffee,dinner,M1_a_M1_b,3.428571429,4,0.571428571,7,0.786795792,0.297380857,M1_a,M1_b,,
pick,He picked his scab.,He picked his nose.,V,picked,TRUE,Polysemy,scab,nose,M2_a_M2_b,3.636363636000001,4,0.363636364,11,0.504524979,0.152120005,M2_a,M2_b,,
pitcher,He saw the fast pitcher.,He saw the glass pitcher.,N,pitcher,FALSE,Homonymy,fast,glass,M1_a_M2_a,0.071428571,0,0.071428571,14,0.267261242,0.071428571,M1_a,M2_a,-0.038461538,1.611974422
pitcher,He saw the fast pitcher.,He saw the plastic pitcher.,N,pitcher,FALSE,Homonymy,fast,plastic,M1_a_M2_b,0.307692308,0,0.307692308,13,0.630425172,0.174848483,M1_a,M2_b,0.157894737,1.302269724
pitcher,He saw the right-handed pitcher.,He saw the glass pitcher.,N,pitcher,FALSE,Homonymy,right-handed,glass,M1_b_M2_a,0.4,0,0.4,15,0.828078671,0.2138089939999999,M1_b,M2_a,-0.1875,1.5585784121008102
pitcher,He saw the right-handed pitcher.,He saw the plastic pitcher.,N,pitcher,FALSE,Homonymy,right-handed,plastic,M1_b_M2_b,0.153846154,0,0.153846154,13,0.3755338079999999,0.104154339,M1_b,M2_b,0.411764706,1.5434872662825805
pitcher,He saw the fast pitcher.,He saw the right-handed pitcher.,N,pitcher,TRUE,Homonymy,fast,right-handed,M1_a_M1_b,3.785714286,4,0.214285714,14,0.425815314,0.11380393,M1_a,M1_b,,
pitcher,He saw the glass pitcher.,He saw the plastic pitcher.,N,pitcher,TRUE,Homonymy,glass,plastic,M2_a_M2_b,3.5,4,0.5,8,1.4142135619999998,0.5,M2_a,M2_b,,
poach,She poached the deer.,She poached the eggs.,V,poached,FALSE,Homonymy,deer,eggs,M1_a_M2_a,0.833333333,0.5,0.333333333,12,0.937436867,0.270614714,M1_a,M2_a,1.222222222,0.7320844981409599
poach,She poached the deer.,She poached the vegetables.,V,poached,FALSE,Homonymy,deer,vegetables,M1_a_M2_b,1.363636364,1,0.363636364,11,1.433368569,0.432176885,M1_a,M2_b,-0.4375,1.3647344063956202
poach,She poached the bear.,She poached the eggs.,V,poached,FALSE,Homonymy,bear,eggs,M1_b_M2_a,0.571428571,0,0.571428571,7,0.786795792,0.297380857,M1_b,M2_a,1.1363636363636398,1.5521246435421698
poach,She poached the bear.,She poached the vegetables.,V,poached,FALSE,Homonymy,bear,vegetables,M1_b_M2_b,0.5,0,0.5,14,0.940539943,0.251369873,M1_b,M2_b,0.363636364,1.5289415743128798
poach,She poached the deer.,She poached the bear.,V,poached,TRUE,Homonymy,deer,bear,M1_a_M1_b,3.842105263,4,0.1578947369999999,19,0.688247202,0.1578947369999999,M1_a,M1_b,,
poach,She poached the eggs.,She poached the vegetables.,V,poached,TRUE,Homonymy,eggs,vegetables,M2_a_M2_b,3.142857143,3,0.142857143,14,0.8644378220000001,0.231030726,M2_a,M2_b,,
port,It was a windy port.,It was a delicious port.,N,port,FALSE,Homonymy,windy,delicious,M1_a_M2_a,0.2,0,0.2,5,0.447213595,0.2,M1_a,M2_a,-1.263157895,1.0975784083941802
port,It was a windy port.,It was a sweet port.,N,port,FALSE,Homonymy,windy,sweet,M1_a_M2_b,1.5,1.5,0,16,1.264911064,0.316227766,M1_a,M2_b,-1,0.9733285267845748
port,It was a seaside port.,It was a delicious port.,N,port,FALSE,Homonymy,seaside,delicious,M1_b_M2_a,0.538461538,0,0.538461538,13,0.660225292,0.183113549,M1_b,M2_a,-1.631578947,0.495594628
port,It was a seaside port.,It was a sweet port.,N,port,FALSE,Homonymy,seaside,sweet,M1_b_M2_b,1.4375,1.5,0.0625,16,1.209338662,0.302334666,M1_b,M2_b,-1.1,1.1652874052533602
port,It was a windy port.,It was a seaside port.,N,port,TRUE,Homonymy,windy,seaside,M1_a_M1_b,3.416666667,4,0.583333333,12,0.99620492,0.2875795889999999,M1_a,M1_b,,
port,It was a delicious port.,It was a sweet port.,N,port,TRUE,Homonymy,delicious,sweet,M2_a_M2_b,3,3,0,15,1.362770288,0.351865775,M2_a,M2_b,,
position,He was in a distinguished position.,He was in a fetal position.,N,position,FALSE,Polysemy,distinguished,fetal,M1_a_M2_a,1.071428571,1,0.071428571,14,0.997248963,0.266525996,M1_a,M2_a,0.4,1.4653901941300902
position,He was in a distinguished position.,He was in a yoga position.,N,position,FALSE,Polysemy,distinguished,yoga,M1_a_M2_b,1,1,0,15,0.845154255,0.21821789,M1_a,M2_b,0.285714286,1.38278267
position,He was in a prominent position.,He was in a fetal position.,N,position,FALSE,Polysemy,prominent,fetal,M1_b_M2_a,0.8888888890000001,1,0.111111111,9,0.927960727,0.3093202419999999,M1_b,M2_a,0.363636364,1.5289415743128798
position,He was in a prominent position.,He was in a yoga position.,N,position,FALSE,Polysemy,prominent,yoga,M1_b_M2_b,0.923076923,1,0.076923077,13,1.11516355,0.30929072,M1_b,M2_b,0.090909091,1.477097892
position,He was in a distinguished position.,He was in a prominent position.,N,position,TRUE,Polysemy,distinguished,prominent,M1_a_M1_b,3.666666667,4,0.333333333,12,0.6513389470000001,0.188025358,M1_a,M1_b,,
position,He was in a fetal position.,He was in a yoga position.,N,position,TRUE,Polysemy,fetal,yoga,M2_a_M2_b,3.5,4,0.5,14,1.160238702,0.310086836,M2_a,M2_b,,
post,It was a wooden post.,It was a teaching post.,N,post,FALSE,Homonymy,wooden,teaching,M1_a_M2_a,1,1,0,14,1.109400392,0.296499727,M1_a,M2_a,-0.952380952,1.321975434
post,It was a wooden post.,It was a challenging post.,N,post,FALSE,Homonymy,wooden,challenging,M1_a_M2_b,0.375,0,0.375,16,0.619139187,0.154784797,M1_a,M2_b,-0.526315789,1.263523339
post,It was a fence post.,It was a teaching post.,N,post,FALSE,Homonymy,fence,teaching,M1_b_M2_a,0.583333333,0,0.583333333,12,0.792961461,0.228908257,M1_b,M2_a,-1.045454545,1.326552019
post,It was a fence post.,It was a challenging post.,N,post,FALSE,Homonymy,fence,challenging,M1_b_M2_b,1.083333333,1,0.083333333,12,0.900336637,0.2599048,M1_b,M2_b,-0.375,1.454876856
post,It was a wooden post.,It was a fence post.,N,post,TRUE,Homonymy,wooden,fence,M1_a_M1_b,3.833333333,4,0.166666667,12,0.577350269,0.166666667,M1_a,M1_b,,
post,It was a teaching post.,It was a challenging post.,N,post,TRUE,Homonymy,teaching,challenging,M2_a_M2_b,1.363636364,1,0.363636364,11,1.120064933,0.337712284,M2_a,M2_b,,
punch,He had the alcoholic punch.,He had the strongest punch.,N,punch,FALSE,Homonymy,alcoholic,strongest,M1_a_M2_a,0.428571429,0,0.428571429,14,1.157868447,0.309453359,M1_a,M2_a,1.1875,1.327591805
punch,He had the alcoholic punch.,He had the quickest punch.,N,punch,FALSE,Homonymy,alcoholic,quickest,M1_a_M2_b,0.222222222,0,0.222222222,9,0.440958552,0.146986184,M1_a,M2_b,1,1.309307341
punch,He had the fruit punch.,He had the strongest punch.,N,punch,FALSE,Homonymy,fruit,strongest,M1_b_M2_a,0.1,0,0.1,10,0.316227766,0.1,M1_b,M2_a,0.368421053,1.706540566
punch,He had the fruit punch.,He had the quickest punch.,N,punch,FALSE,Homonymy,fruit,quickest,M1_b_M2_b,0.142857143,0,0.142857143,14,0.36313652,0.097052317,M1_b,M2_b,0.476190476,1.364516311
punch,He had the alcoholic punch.,He had the fruit punch.,N,punch,TRUE,Homonymy,alcoholic,fruit,M1_a_M1_b,3.833333333,4,0.166666667,12,0.389249472,0.112366644,M1_a,M1_b,,
punch,He had the strongest punch.,He had the quickest punch.,N,punch,TRUE,Homonymy,strongest,quickest,M2_a_M2_b,3.777777778,4,0.222222222,18,0.548318881,0.12924,M2_a,M2_b,,
pupil,She had a brilliant pupil.,She had a dilated pupil.,N,pupil,FALSE,Homonymy,brilliant,dilated,M1_a_M2_a,0.7142857140000001,0,0.7142857140000001,14,1.4373357530000002,0.3841441379999999,M1_a,M2_a,0.95,1.468081455
pupil,She had a brilliant pupil.,She had a cloudy pupil.,N,pupil,FALSE,Homonymy,brilliant,cloudy,M1_a_M2_b,0.25,0,0.25,8,0.46291005,0.163663418,M1_a,M2_b,0.153846154,1.344504484
pupil,She had an interested pupil.,She had a dilated pupil.,N,pupil,FALSE,Homonymy,interested,dilated,M1_b_M2_a,0.071428571,0,0.071428571,14,0.267261242,0.071428571,M1_b,M2_a,1.166666667,1.090140265
pupil,She had an interested pupil.,She had a cloudy pupil.,N,pupil,FALSE,Homonymy,interested,cloudy,M1_b_M2_b,0.153846154,0,0.153846154,13,0.3755338079999999,0.104154339,M1_b,M2_b,0.333333333,1.460593487
pupil,She had a brilliant pupil.,She had an interested pupil.,N,pupil,TRUE,Homonymy,brilliant,interested,M1_a_M1_b,3.692307692,4,0.307692308,13,0.8548504140000001,0.237092846,M1_a,M1_b,,
pupil,She had a dilated pupil.,She had a cloudy pupil.,N,pupil,TRUE,Homonymy,dilated,cloudy,M2_a_M2_b,2.333333333,3,0.666666667,15,1.67616342,0.4327835339999999,M2_a,M2_b,,
push,He pushed the cocaine.,He pushed the bed.,V,pushed,FALSE,Polysemy,cocaine,bed,M1_a_M2_a,2.2,2,0.2,10,1.229272594,0.388730126,M1_a,M2_a,1.3636363636363602,1.048602451
push,He pushed the cocaine.,He pushed the desk.,V,pushed,FALSE,Polysemy,cocaine,desk,M1_a_M2_b,1.071428571,1,0.071428571,14,0.916874768,0.245045089,M1_a,M2_b,1.380952381,0.920662287
push,He pushed the drugs.,He pushed the bed.,V,pushed,FALSE,Polysemy,drugs,bed,M1_b_M2_a,0.846153846,1,0.153846154,13,0.554700196,0.153846154,M1_b,M2_a,1.25,1.183215957
push,He pushed the drugs.,He pushed the desk.,V,pushed,FALSE,Polysemy,drugs,desk,M1_b_M2_b,0.842105263,0,0.842105263,19,1.067872126,0.244986667,M1_b,M2_b,1.368421053,1.116070802
push,He pushed the cocaine.,He pushed the drugs.,V,pushed,TRUE,Polysemy,cocaine,drugs,M1_a_M1_b,3.857142857,4,0.142857143,14,0.36313652,0.097052317,M1_a,M1_b,,
push,He pushed the bed.,He pushed the desk.,V,pushed,TRUE,Polysemy,bed,desk,M2_a_M2_b,4,4,0,7,0,0,M2_a,M2_b,,
racket,That was a loud racket.,That was a badminton racket.,N,racket,FALSE,Homonymy,loud,badminton,M1_a_M2_a,0.125,0,0.125,16,0.341565026,0.085391256,M1_a,M2_a,0.9285714285714292,1.141138818
racket,That was a loud racket.,That was a tennis racket.,N,racket,FALSE,Homonymy,loud,tennis,M1_a_M2_b,0.176470588,0,0.176470588,17,0.52859414,0.12820291,M1_a,M2_b,0.96,1.306394529
racket,That was an annoying racket.,That was a badminton racket.,N,racket,FALSE,Homonymy,annoying,badminton,M1_b_M2_a,0.166666667,0,0.166666667,12,0.389249472,0.112366644,M1_b,M2_a,0.4375,1.631716887
racket,That was an annoying racket.,That was a tennis racket.,N,racket,FALSE,Homonymy,annoying,tennis,M1_b_M2_b,0,0,0,7,0,0,M1_b,M2_b,1.6086956521739098,0.4990108793478449
racket,That was a loud racket.,That was an annoying racket.,N,racket,TRUE,Homonymy,loud,annoying,M1_a_M1_b,3.384615385,4,0.615384615,13,0.960768923,0.266469355,M1_a,M1_b,,
racket,That was a badminton racket.,That was a tennis racket.,N,racket,TRUE,Homonymy,badminton,tennis,M2_a_M2_b,3.666666667,4,0.333333333,12,0.492365964,0.142133811,M2_a,M2_b,,
rock,He liked electronic rock.,He liked limestone rock.,N,rock,FALSE,Homonymy,electronic,limestone,M1_a_M2_a,0.666666667,0,0.666666667,12,1.23091491,0.355334527,M1_a,M2_a,-0.2,1.399247918
rock,He liked electronic rock.,He liked granite rock.,N,rock,FALSE,Homonymy,electronic,granite,M1_a_M2_b,0.181818182,0,0.181818182,11,0.404519917,0.121967344,M1_a,M2_b,0.444444444,1.616904167
rock,He liked alternative rock.,He liked limestone rock.,N,rock,FALSE,Homonymy,alternative,limestone,M1_b_M2_a,0.357142857,0,0.357142857,14,1.081817762,0.289127959,M1_b,M2_a,-0.130434783,1.713697433
rock,He liked alternative rock.,He liked granite rock.,N,rock,FALSE,Homonymy,alternative,granite,M1_b_M2_b,0.166666667,0,0.166666667,18,0.514495755,0.121267813,M1_b,M2_b,-0.470588235,1.462773353
rock,He liked electronic rock.,He liked alternative rock.,N,rock,TRUE,Homonymy,electronic,alternative,M1_a_M1_b,3.727272727,4,0.272727273,11,0.467099366,0.140835758,M1_a,M1_b,,
rock,He liked limestone rock.,He liked granite rock.,N,rock,TRUE,Homonymy,limestone,granite,M2_a_M2_b,4,4,0,11,0,0,M2_a,M2_b,,
run,She ran the marathon.,She ran the shop.,V,ran,FALSE,Polysemy,marathon,shop,M1_a_M2_a,0.583333333,0,0.583333333,12,0.792961461,0.228908257,M1_a,M2_a,-1.117647059,1.268973647
run,She ran the marathon.,She ran the company.,V,ran,FALSE,Polysemy,marathon,company,M1_a_M2_b,0.625,0.5,0.125,8,0.7440238090000001,0.26305214,M1_a,M2_b,-0.8,1.281446551
